"HolderAddress","Balance","PendingBalanceUpdate"
"0xa12940e643b691626ffe8c9d0ef17196cca30823","1,021,987.992","No"
"0x4aa50ad5a724fcf73868a6349af8ede39241af8e","1,007,723.267","No"
"0xa97a5475b90b6985a5618ad3b2b0aed6b5d84257","1,007,713.808","No"
"0x8de75ef5b47f0bd40b8cd44e21acd059fcc1f7f9","1,005,142.377","No"
"0xbc2db7d9faceadefb7e8420222d0dd6c5061e8a1","1,004,264.65","No"
"0x70d5803e6c13e70012474f5401102dcbbc92c5a4","999,716.801","No"
"0x58b473a5c816af13946296973690ea166686eb18","994,415.712","No"
"0xb73907f1185622639ca556c2a1328d5561ed7484","984,629.742","No"
"0x1c48921af2f7aa34f68cc63c62d37fb7833f88be","965,656.629","No"
"0x78cad00caf3a8957761c1dc30243b783be569be6","963,045.271","No"
"0x2def515090a8b2b029f2f60c20c1e7c7723cdb0a","959,767.555","No"
"0xf5bf6675a9dd1eacbab8a807e73c2389f52094ef","957,334.64","No"
"0x8eb6d1f0c962a9a064ebe09cf08f5175306b8d40","950,944.694","No"
"0x67488eb0df985f0e75427f064f3de11627564c92","946,856","No"
"0x611bd7ac73901010c0768790bd1b7fd942275699","946,782.665","No"
"0x44511a0b836849b22a66227f8cea86336210f0f6","944,311.512","No"
"0x087577a86ebd916d751304c9ef1a6bc44c0b47c0","935,295.71","No"
"0xcc0b7a93ad9a40033d63425d5447452e0cf5a022","933,520","No"
"0x0be0d3af093b31862d3db09b635f8fca0dab25a9","929,195.868","No"
"0x6d72195d70b43137b84f9dc158e39540927a6d8a","927,556.144","No"
"0x19fedd07d74682fb6acac9327716b40216acda3d","926,489.012","No"
"0x622b0d8ac4defa34dd8938cddc8b9b6c6a26f798","926,415.61","No"
"0xcd10e3340e4fc094fa145f97f1bbf9dfe87252b6","925,103.592","No"
"0x70ebb0caa597b5719355b126ad0b6d60d3aabbda","920,723.361","No"
"0x32ee82c8293e0c93b8e6e276665b30aca2edc1aa","915,532.879","No"
"0x7e39efebfe8f8fa5a73a3398f2acc2a8a06163b7","913,268.334","No"
"0x61488de8544e51e53e503f070d23ca471b565a16","913,197.75","No"
"0x37472449990564201d6af7ebb5ea0969b66697fb","899,891.998","No"
"0xb8d5b69f1eeb0e518972971ab01118f8371bd7e4","898,201.016","No"
"0x5749d9cfd1bd3619d67903848174a1b73f2f82e2","897,914.911","No"
"0x364dd44c287b4b5bfa5325e708f3607ffd7cf826","889,606.617","No"
"0x0d1340ce50861d889e539058d5f58396524084aa","886,834.516","No"
"0xb1b844dd068e3b493c24410be5b1e7e947d55b78","881,405.501","No"
"0x6c32d04c6cf0a0f705f922a0c3bc937a522ade5c","876,957.767","No"
"0x15a3e8f665c352c62a6ae1b749677f4fa11f6a68","873,731.938","No"
"0x90b840e89df2a93cef7284ee0a6c26ecf427e489","872,389.893","No"
"0xd0f8e00889f579c8c9f4bb02c520b4c98f65be54","870,524.692","No"
"0x1f18f4d8ee89c835c11a7feb7b65fb6b6cfa93cc","868,750.776","No"
"0xe43cf08ba206efc21ece26a9837cd20193872d20","867,558.23","No"
"0xf8717c41ff86f5b77bd38962fe5ef11c39f69340","867,124.635","No"
"0x46f3746f8af13e6a84cca6e35358e129f4ee6195","867,109.172","No"
"0x4fe0bae696d7ae479e8394e8b6dae28e9773bc1e","864,849.893","No"
"0x94c3b42236adc81e06b379db5551074efb3872f1","864,329.721","No"
"0xb2416976d990976e569d095966ae1b5e941ac65d","863,739.794","No"
"0xaef2623b135f0e99524d512acc25e4eabfee51c2","861,640.827","No"
"0xd9f10faa39f70e8e0f975178be721c02658d54cf","859,398.396","No"
"0xb27200ab4336a27156cd219806f407a6973dc0c9","857,198.998","No"
"0x9816dc3d0e69ff2a3ed16c8bffef0583e6191e33","843,220.016","No"
"0x57ca75994750b0062151e185bea09c3a35c62633","842,433.599","No"
"0xca7f7fa36508531d01d337608e22bd17116e0c25","842,370.661","No"
"0xc8d0ca9e23eedec719815c56ac9286874bdd2930","841,723.598","No"
"0x1cb375db5f4e4cacc527f83eb5b35841e6173fdc","837,155.722","No"
"0xf180d86ee42ad82a2749e2aa49b2ca32c84d2a24","830,684.737","No"
"0xfa7c661a2952568670a6b3760fc26dbc4eec1cad","829,036.091","No"
"0xb54156b370ba95e2c2754bf65dd659260136538a","827,947.082","No"
"0xb75d52a38f941aef1cd3f93cf39c6b043eecbdb9","827,873.54","No"
"0x759ae0c7d9911195f96fc7f1d8fd133a9a2d0c7a","827,030.321","No"
"0x822b04f0f77931e18ec6201a7ea64cf7ea257b50","822,539.57","No"
"0xa5d84faaa194fd1dae41ec7cac1a1a06db771724","821,520.478","No"
"0x23bb33bf1f1bb2cc1d5d654022bb411b09767223","820,904.399","No"
"0xcd1ee73b271fc1ffbfb199e2a61850741a84d4f8","820,437.029","No"
"0x487d7ae3afc143c6de9735f725fb910c6cbdb930","820,164","No"
"0xb87b6a041a4df83003b8e82f058dcf3ac6fee4ac","817,322.805","No"
"0x18c3feb2e6fae00d20efd750d983b9428979748f","811,855.103","No"
"0x42dceefb1d4ad3da201683a0b644426da2471031","809,844.652","No"
"0x0e998c9debe293a462fa0a2dc3cf443873dc3e75","809,774.294","No"
"0x5b52be2066b9fd8ffa6dfb9fa2fd87771a0af9f2","808,450.705","No"
"0x78cddc8f6ce044bf1586fae9ac412a28f27ee6bd","808,340.385","No"
"0x151676ba2e82ac6fba099cc083b9857e2b095349","806,828","No"
"0x379ca452e6a2a7b62b6a49b4d351275587847162","804,269.318","No"
"0xfdd942d378ab2c66de908eece34cbfd9e06934e5","802,740.793","No"
"0xd186ae01897003ac544334bb9633537355248c4a","802,424.17","No"
"0x86d3454d13d4527759e7121defea8bb034238581","801,985.558","No"
"0xe991ac3f65bf3105f8450582cb104cff978e34e5","801,794.212","No"
"0x9d33a14ed74faf7b4e5e6ef45114c3825c3b45d6","797,491.032","No"
"0xca6753f4913d388b5f396de736f71951447ddee4","796,688.773","No"
"0xc7b91f7d08b44ccb3474b287e92689ac9a94125d","796,648.033","No"
"0xd7da7791a8552db2d3ab263fa0689ecd8120da1f","796,357.527","No"
"0xf82409cba1797311ce2ea957bf8e6e42a8ab4837","794,630.393","No"
"0xe563714224d2f895d569ff80363e1ef9328ab6cc","791,183.405","No"
"0xc6795e04c5541ad332ae01d1b25d8b55db1f5212","787,374.518","No"
"0x19cb3b04d3a54f0c38667bc6ddbe2f6ebba772c4","784,932.74","No"
"0x81c298313ce3649f3b8e787dc6b96a6847f13e95","784,857.401","No"
"0x0a9413d6bf41d61d9c02a52cc1a2200e61d664f1","784,496.094","No"
"0xff8d0531747e6911e9e71f4b5ecbfa6302c3741e","783,936.188","No"
"0x92d14a1515edfe50642bf331df10d04c2cffa5ce","781,802.924","No"
"0x024d280522959b10bd44ba88c038f6cb3991d792","780,174.108","No"
"0x5777bd0d12f81b181341e4ec1475950c9579cbee","780,136.03","No"
"0x638c89acbc5d2c0c48ba404acef730748082c482","779,091.455","No"
"0x33437ff0bb3cb5f7ff90f7ca47b5c6d250abfe0a","773,540.986","No"
"0x21263b30e144d24478cc1898f173755fc9dc45c1","770,284.607","No"
"0x00707994077ae1a93dfbd04627edcf5a5f199a70","770,284.607","No"
"0xd50c133e74fbbddbeaa86108f8cd69fddf672153","770,284.607","No"
"0xe480d4ce285f1a346859f2cb9ab2c6960f7e080d","769,682.553","No"
"0x59c258a79204adac948217fa4ed7a95a4387fe71","769,392.078","No"
"0xc79cd56b2f1b466fe8308a3f02b47a9162efab25","768,906.513","No"
"0x279b6b745c5829003791443379c981e7797bf594","768,397.914","No"
"0x6f2cae9ce466716cb91e6d6d4ad4410e96671b12","768,323.936","No"
"0x96589fe90bcbfe8b5afa2c5c1bc968f529f20bb2","767,326.943","No"
"0x8dcb58d41c96610d73fa8e7881760351b2bca6e7","761,255.82","No"
"0xc1d4c0ad0f8eb10213ce9997fe953e876fcfdb73","756,981.713","No"
"0x4c87b50fbeecb250518a385d9d18725efd617a23","753,981.733","No"
"0x3824dd9fc997cbe97615ec5edb8298f666a0fccc","753,630.65","No"
"0x5012bc4f512f93d55d5d1d826b9d8d823c136e05","752,802.915","No"
"0x5bbe7775ee5e2e13c2a964ff30c2935dc143c8e0","750,363.153","No"
"0xddaed345302c9d872005ec8441b08a23d584922c","748,571.475","No"
"0xdef15472d7670fa56b1827016b388f8c8ca09caa","747,748.982","No"
"0xeaee15da0cd8c0cda03b9021a5ce0f01bc4a899e","744,266.124","No"
"0x230cfa065d379d6a165679c42257b16ff89bc3be","743,091.042","No"
"0x926001875b7d821f62c1c0143a6ab9d05161dff3","733,304","No"
"0x28780aaf79aa6fc51d1d466e6e374e8fec6c71fa","733,304","No"
"0x1a6a09f73c8a841169dfe6a25cd4665c199ff3ff","733,304","No"
"0x5fd4b94d2560d6d5f96b7768c15000062133768d","731,713.288","No"
"0x8b0aa438db7f2ff5d4c151e875fb9fef1b7a6176","730,239.131","No"
"0x5a963e8342306e1c6cef21c238e2fd819f6d61b9","722,634.616","No"
"0xb480b7bcf24651cda51354b640b39cd77923e70b","722,634.592","No"
"0xadc5e6537c326e7bf366326ea9cb405419c029c3","721,580.516","No"
"0x06a1f380a576e8fa5de37e1b980c225174fb6ab9","721,230.18","No"
"0x6eb3f2cd0bc9024de256f1ab8dc034bdb989716b","720,144","No"
"0x3d76ee513b2c6429b31e8d5c9e63f97967a40da6","720,144","No"
"0x13c61b42cb22be694db5f7ce517ffa5d61283db8","720,144","No"
"0x5bbedfe91ead7ee98aff50aca8b8a1d48bdfd018","720,144","No"
"0x56bdf958c8728fb39255ea0363cb92812973f61c","720,144","No"
"0x6bc9c58821122a7e2fc2bf575b0cd1c450aa2592","720,144","No"
"0x8abc92752213be0672cb3342be09429dcdccb2a4","720,144","No"
"0x2b5ebd07e74daf5565ff935fd902a0b19e480e7e","720,144","No"
"0x28bea12874fd5797e30ff770a36bdf19f9ffc6cd","716,415.262","No"
"0xd7cee23cd15e4c963223ff606b680addfaf4be85","712,918.552","No"
"0x18c77cbe8d4598421699ee75b1f9e833022391c9","708,267.108","No"
"0xe5def33fa5c310b44d0df6e718d5b37a29623ee3","704,761.975","No"
"0xb3701f0f93cf7678c95d01517a9c81ef5a291c43","703,556.695","No"
"0x439dcf4d1dcfa00d0a25e882a72c8f491e021572","702,930.198","No"
"0x9e62363ebdd5b19fa911145b201407a910b00855","700,140","No"
"0x181fa078ce32c620773c3f85d22c26bb9bb9eab6","700,140","No"
"0x58f1a3543b85348b208d1ffe912db006c3981755","700,140","No"
"0x70ad61c7cd0748ed7e0c215f1299fa312facec95","700,140","No"
"0x026bc4522819c94b7b33367e6475ec93cac43ee0","698,803.65","No"
"0x92abdad36e737296b5e19b745e9dd6800b3c46cc","692,002.523","No"
"0x10a0884aa1ebbf383be84b9f6042efbe9252aa94","687,165.013","No"
"0x46ffa65248fe6a2bf3f5a9cb9226aac6b6496c58","684,107.461","No"
"0xc4f7a59fd1d40cb95ac9fa4a2e3d294ac2c0d14b","681,863.094","No"
"0x5dcf52da58d2705f22326a9e67578eb2f6b2ed46","681,186.495","No"
"0xaeeb2de6e7f0dedf4948b1c50a5c52380bf7fd6e","679,440.909","No"
"0x0cd94006aea62ab6a12be15f3bf0de668783e45f","679,302.401","No"
"0xbc4b9a561635967ab58436213c672aa89b45d4c2","677,327.602","No"
"0xfac755aa1558e5ac655c4cc57d58bfefcb80c9e1","675,030.646","No"
"0x23f4647348fea25e1c62b62900d0123363d208af","675,015.451","No"
"0x87dd61ac1d34fcf26bfe462e9fecf7b7d99bcfea","674,985.214","No"
"0xe148585f55be3fc648f71b4801a0249ec478e14a","673,468","No"
"0xefa41ea84d25a2fb5f79d9888ecf72ae8539a290","671,617.392","No"
"0x29a1731f0466ad422764bd0607ec6b6ca9ec3aa6","670,236.456","No"
"0xd1689441b630a5afcf88fd73f5debd1b344cb313","669,343.852","No"
"0x54122f6c6f466c0d5904552d1e31755f13490b82","666,056.244","No"
"0xc996b622b18e973047552403c6d7b015aedcd04e","665,096.278","No"
"0x53b83f29a2e357612a8ac5b21be19eaf0cba94d4","663,362.123","No"
"0x36a22dd93b994d59e8ee6fab98a3a63e5a810ad4","662,489.234","No"
"0xc7e22228218141c8db0c9490d9b55813b9f0c595","657,119.289","No"
"0x7486f355e3fff509db2ad01f12ed74bd1b294719","656,931.862","No"
"0x4fc0554c012e0891bc0e62a47cb4a2dbab8ff0eb","654,914.193","No"
"0x998eaaf17184bf61b92f4f7ab0c14adc05aa6f93","654,384.791","No"
"0x75e6fd3dab4ef896a54acbc4d0b339d898344fdd","653,464","No"
"0xb78466117ac581a0d5d6264eace42881d2490e33","653,223.231","No"
"0xcf0fcf381c8068b16c26ecddd2122df240dacc23","652,973.64","No"
"0xecaaceaaeb58c0b2812acbc0c84bdc757179cdd9","652,867.46","No"
"0xc625fc06109e9df9c986ff5728b6f4372d9139e3","652,168.682","No"
"0x528a7bf75f3db88ade8789b7d34a2a840dbb87ab","650,229.704","No"
"0xbfc4baec3ff18827d3ef2639a8db568e6b66e226","650,047.896","No"
"0x38b67c81f88f73e572f446c1ef28a6f150374aa9","646,041.963","No"
"0xa35dd747fdde78b109d8b015d4d12bbd5355d9cc","645,941.015","No"
"0x9a97c7d5a6a3260b6cbf15ce14402206510c9554","645,006.12","No"
"0x5eb7791317a4bbaa119d84da030d315e9aa56aee","644,934","No"
"0xa0594b45f777f94526c9073119a23f813d9d539e","643,872.927","No"
"0xc9f08bc6307fc7c20885a908105b09081882b4f1","643,365.269","No"
"0x3e389ab049d8ff13ad981e986387c514d33f727c","641,076.68","No"
"0xc76f94281036d9c3b01dcc9f8f34217fe1fa2092","639,788.355","No"
"0xf5dde35f82fb35314eea76b2a7e1c4e649af263f","638,230.692","No"
"0xdaaeb5902b5cf7e7a63d42846b8551f4d57b2d62","637,726.6","No"
"0xb690c83856507e19d0b7e611c7aee1d109c7028e","636,643.306","No"
"0xb03a2b270873dfdbf7baa2f91398d6c7f9fc1a9a","635,211.228","No"
"0xee78ebb043745fec3e8d33a75791e219b9d2a5d5","633,084.567","No"
"0xe2ba74f1b06b526ef64b186f02194a691ec517af","632,820.455","No"
"0xb750ebdd1c67c6991b152ab506a1aec3e5fe0d74","631,317.799","No"
"0x32bb41b1b04551d1a8eebeba6a254da3d6392770","628,648.211","No"
"0xa74ca50076bf479adeb2d4b13a86ef4cbeafcb77","628,567.617","No"
"0x2b873db93b17516ef93a944f2955c129fc402838","628,234.078","No"
"0x94c4cd70f1166511652556d4d3c9c7d9b9a6654e","628,011.836","No"
"0xa2d3eee20304b8d37361ba83eb1ec7fb20589b11","627,107.625","No"
"0xa52174148021129948abd5701efa399ccd1d8e3b","626,792","No"
"0xbafa2da39d70288f433a9060106dbb0b611f8b32","626,792","No"
"0x710901060aa2c8c0463c47c2a931fce17fb9c144","626,497.715","No"
"0x0671fe55cdee5a6369fe8068be4573d68dd3719a","621,430.022","No"
"0x3fabfe1e7952d5bf68c691f4e79a99eb242386d3","619,326.825","No"
"0xea1ab0fe3ef7cba989c21d470cd35d4e06c95e6b","618,872.603","No"
"0x5d29883224e56c4e31ccfd0aac63bf7224ed8789","616,751.57","No"
"0xc8a7ea2da72dd62678fb48dfaa5ba9449b25e590","615,571.651","No"
"0xda9900ce1569af712e194fd34ef0b90c1770c0cb","615,260.866","No"
"0xa1477ad332d6eb3579ab06c91639f5ff0107f327","611,225.882","No"
"0x11a5351d0a695c4d7c0ceb6d9cd607cc4a6b6c91","610,854.574","No"
"0x906a74d6991b5cfa7e7e117b85a4c72c858c494d","609,892.509","No"
"0x0a5321288e64c931f466620d5dd3a8bba2beed5c","607,859.458","No"
"0x7f8a9aaf950a0ed7e9d5c697774548e478a41a23","607,508.104","No"
"0xededc5fa838ce7bf853a9ec0266138681c83ffc9","606,285.79","No"
"0x41e4c15b69df5a3f84ea62810999a0c0a8f0fa20","605,061.643","No"
"0x8ec0dd9b05ffc6a250cce15d4df1f4299d93b3d9","602,315.414","No"
"0xdb62a62f1279873d411de80a6b343e1b080c31b5","601,533.719","No"
"0x0a2e06114992ac8cc5d45f299f3ab34f37d576c4","599,453.154","No"
"0x1a3a6352a587095dc2ed36a7a0106327a03f184c","597,337.457","No"
"0xb731336fe9f46c46ae7487ca9c64a3cfb96a94d4","596,990.405","No"
"0x72630164faca97d0316205dc24184d48a37a9b2b","596,767.445","No"
"0x8d008b4defbc3e100209fe7890a2f7d5bc9a46a1","596,615.656","No"
"0xe7b0a783c4ae3c3d4b422fa25970da85e0c54d2c","596,544.23","No"
"0xa687c4fb61f94ef23e4e3a3a10e85a94f3c1cd66","596,328.144","No"
"0x095a8f0246536f8b75caa71efd9d02d52e812099","596,013.966","No"
"0xebc44af8e3855c120efe65913599ab64eac48ba9","595,660.654","No"
"0x8998d2b4d20ce3d35d6503025e65a82287378ae8","595,021.114","No"
"0x85f9fb2b66edc336a68ac2fb1a67ffdfb3ef57db","592,946.216","No"
"0xdd7e9512a86ba8f5deee06684890fba05c6d9375","592,199.37","No"
"0x3ce94de26a130762e94205a53d48e22d61963e8c","591,352.231","No"
"0x0fbd388641dec13f50e0edecd9d1eac09a95e0b1","591,011.122","No"
"0xb65b079b0cf6f7bd1dfbf41c4156eae9745df171","590,451.716","No"
"0xcb543bcbe2acc6d75b879214c22d70487f309071","590,163.879","No"
"0x9c71f2057340d46e4b8ddf2a82a355155fc7d56f","589,695.606","No"
"0x49845e6f03dc3371effd96879d22eb46259d8a71","589,569.426","No"
"0x6f35b10eecd979fd178d7382e271df3b15682bb6","589,060.495","No"
"0x97256a8c693304d551eb75d56e8f761160bd58f9","588,793.191","No"
"0x69373d93952ea51854158fdc2a350d6a8ef959a6","587,742.795","No"
"0xc3b4eb5e270e2596f19cded3908b2bed8d572fcc","587,691.16","No"
"0xf905f2d12cf7b6eadbba1f225c8584b8ab81631d","586,923.097","No"
"0x963eee65a34665f71bc11d45679722ebb377e262","585,388.626","No"
"0xb0bdf0e59e1610ffeb71a06b6a6636b2fd833383","585,182.466","No"
"0x7e1d11223423c146ed325b3196c95d4c7ff7b09e","584,674.34","No"
"0x95b82f5a49bcdcf48f79ce1a29732b2c8d2b90e6","584,374.932","No"
"0xb1c14cb4e5d2688cf5c038731efd06d3ea71234f","584,262.807","No"
"0xe6b830835cde9853467a33ec24075bd8d2abc80f","584,046.492","No"
"0x1fe925097c3565b09613189d67a070803487f89f","582,201.532","No"
"0x139361fef84d22d112ecc8f127add0265139bc9a","581,323.55","No"
"0x718f63cab72ee02058bb23ae95c44ba56404a776","581,134.634","No"
"0xac3b1f1dc8b916d1312a67fb44c121e0e12dbac0","580,484.959","No"
"0x06d80303ede8bd209f1e0e726873d514dae5b57e","580,107.34","No"
"0x5d04d55ca019ae49b513cc877efbd021ed75b28d","578,728.193","No"
"0xf8e0f233e596ec0f8cce1927f64c2c569ec21512","578,594.32","No"
"0x72ab002734d3fe3797d01616ce374edf8c639b57","577,957.953","No"
"0xcaf0f379a76301bf39e8999bb96ec6650bacceb0","577,800.802","No"
"0xeab5e22198a73fae14ab62939ca931356733d98d","577,747.268","No"
"0x02d7553054fe996693a56871b75f0f00eac5d016","577,518.987","No"
"0x20369e3fa1ab0136d5881867708f83611036dbae","575,576.924","No"
"0x7aee031f96a43fadb74b096681d5425bd10edd0d","575,050.106","No"
"0x2c8579602d46c8569f96a690b81207f127b11ac6","574,506.173","No"
"0xf8297859f5a0262774aad18c074d0f6559753dfc","574,055.124","No"
"0xff0fe4624fe3c8c7d21f3fff8b2242a0430d2a34","574,017.971","No"
"0x54ac86aedd67094a838dc2b9a66bee97b866113f","573,909.538","No"
"0x53216d23357026588f99d77e692cef0a326bfdce","573,448","No"
"0x536e64abc35aca1f896e7bcac5456240a6c4f583","572,964.752","No"
"0xb88212298eac679f3ec23ca6934fbf6904865b39","572,637.654","No"
"0xb1d3b6e560dc1e8ca0b0b4083b20d1bf53432afe","572,496.345","No"
"0xfa793b766a9469b78c008049e5393a2902e56aa7","572,389.9","No"
"0xdc4ecd53d8d5fd164e8ce1bee784d314522d051e","572,364.539","No"
"0xb6920730c3b4e7a6019847397b93f784d06fdd98","571,794.395","No"
"0x730802401c297e18ab6ea1420bc62e849ebe4986","570,791.493","No"
"0x58b1807c9bcd37471d53c3add866ead891024ed8","570,265.169","No"
"0xf6383ae32ca4cd8e00b5895ad174e5cb9d9d6e08","569,803.1","No"
"0x86a1f4eee3079e2fb97e44553f0d0aa07cbf905e","569,731.733","No"
"0x42bce5270408c3d269c26ccf65d35175fa447560","569,420.802","No"
"0x5b973c859eaaf7ca49c0f7d45cd9c253a00bd50b","567,808.499","No"
"0x4b982308a2ca0bee2fec2d264e3dc689191ebc72","566,644","No"
"0xe1c2ac643612690dc83321d499cd6a372ac7d507","566,115.601","No"
"0x74e58d6ba1ba137df0c29c778d91bb602d6369f7","564,921.664","No"
"0x9c57b5e2f702e6b9b22882d7cc6ae2e0b8ec9d66","564,891.921","No"
"0xc20dcc54d2557c608166e0bf8e8be3fff5786994","564,684.887","No"
"0xced2e57fa30aa887f289aa4c776728f8c1baa029","563,836.709","No"
"0x0f2be2db3cc47a887c7b77ffd77d72ffea009e2b","563,817.783","No"
"0x1f6a313dfa10d882eff9d652bd4a991bf90a92e7","563,422.367","No"
"0xe476189304d66b4cb0b59a1abf98b28e959ab111","562,936.763","No"
"0x8a118acdfbf4fbecf5e64e613e003a2b38cb4b84","562,131.771","No"
"0x12ed35180435940006e73ffaa20dcc040431fabc","561,378.1","No"
"0xf073b2a9c5a8a8badd27037601db8d0e0c897886","559,461.801","No"
"0xa3a91fe96b72e63cd32030f1af94d3fd6e9e8943","558,719.329","No"
"0xc78167a851f2c26aa6e86c7f8995608b9fa5b5c3","558,136.778","No"
"0xfa22b97878f501fd2846594b1871144c078f7155","558,119.552","No"
"0x3ab8fef85228c571803b0141778734a877f72c35","557,827.725","No"
"0x87c679ae8715502948e352c34432d5b3049dee08","556,494.12","No"
"0x5a8e2036ee79a74b51bec778a17001298fe43e7e","556,048.709","No"
"0x7422016e6ee8c27cacd9a6ec257ea8af5c6caf5d","555,555.467","No"
"0xd6fbaac37743ac0038155011bd29eafca27e86f2","555,394.172","No"
"0x32c6acd73aef011e24216183327d29aa3ebd6991","555,308.887","No"
"0x1ad0bf70be53578e4b24edd1df11aee22845469e","554,796.04","No"
"0x29835152ee1b5bcce2876aa2a89d07abdf68d0ff","553,776.794","No"
"0x1daaa6a68f6c30e1e2cb40ed956933a1a552ab81","553,166.75","No"
"0xc014352fb52359ebe9bf5e67b7f1c92e576c7c39","551,458.772","No"
"0x271d71b0825b8956b2136c736f274aba1862a0c1","551,429.432","No"
"0x9467285d43076d48f1a5eece7552f76284182a0c","550,577.254","No"
"0x2f04682da772480bb3f949991e76bd09c541f567","549,685.804","No"
"0x2714b1831435b9630a65b4c968f942aac21396a4","549,327.901","No"
"0x0680448b03791dae42dd89266182d1b7fcb288b4","549,145.132","No"
"0x31a1dcf792dfb7a3822caeb944331751c318a613","548,637.088","No"
"0x75ac6e3fb8aaeda3fcf6697f53202f71273617ee","548,232.845","No"
"0xe5d2282b9c5b23e4c832175bbb0aa49742506332","548,178.83","No"
"0x0c2217e9a6ba447f017878aab266e9e94649feb1","548,178.83","No"
"0xbc7487643d702bba7b4f2ff49e3980cdbf08bd0c","548,178.83","No"
"0x9bc00d527baa0158f6fa3fcbbd5433d4c2ddeba9","548,086.037","No"
"0x424d2e009ef47498de711faad666723911f769f9","547,471.118","No"
"0x6f5e4f2af25164788bf0706b37aebb95fae70541","547,218.34","No"
"0x4ce36320eab3f58c1b0bb64688f0b9b05b4b7f93","547,116.585","No"
"0x33f2a3ae9726ae4e1ff2c0b42725a1873204b4ee","546,841.406","No"
"0xce2bac4f49001e0707a4505336e495bc7d01d1a9","546,476.783","No"
"0x0d443a76389ffb1d9f1f44895df9acfd41b92902","544,244.202","No"
"0x2ef8a5c61b695aabdeff47afe29b4568267c24aa","543,690.237","No"
"0x268a04001076039c5608b89b680daef074803a09","543,000.521","No"
"0xc568441877e9c752f7a26734e81c09ea8937b511","542,201.464","No"
"0x7f80f102c603ad294ac3218b7a321100c4b6a459","542,201.327","No"
"0xeb3aba4858be82c7023b161f064e4bd8bdc98aa2","541,424.745","No"
"0xb32a6a5a197a602d349bdc49603ec8428d7d2992","540,685.467","No"
"0xc15a521f54aac26f4a658a4623b51336fed42d07","539,923.95","No"
"0x7fb3d432189bc21abbbd887f4a2b208a6f7a54f6","538,755.767","No"
"0x176e3cb04d8dcd6d36f17a70686701067c4e3140","538,466.706","No"
"0x27f19249b1866b6a767396f699675c7800a7843f","537,543.547","No"
"0x49552d3e78505ff202815556e3aa9d32c64bb111","537,322.055","No"
"0x75f00e30d43043e4f37c056bff7c3421a278b5dd","537,285.556","No"
"0x62988f95f3066a9feca5c9e9e52fd077ea53e8cf","537,043.037","No"
"0x15df81135106149f6e189eff75600a0ffdf4a795","536,701.132","No"
"0x720e79c56024537f73b4d8041ce7b6d2e805cc75","536,370.136","No"
"0x40747412c5f8c35dd59786947da1bc56f80ded57","535,824.655","No"
"0x97d921de71c53d2bd89df7ade9d3fc8660ff0d95","535,476.118","No"
"0x27a97dc705868f615086ddb97d8844465b3b8fc8","535,297.592","No"
"0x3822671d40cb1963d32451775fff0b15082893e9","534,777.214","No"
"0xbf417fd48a9e3ccb35ae63bd0691661300da1fa3","534,646.57","No"
"0x791c57c5658b471945b3757e60ab2196c5a3ec3d","534,631.474","No"
"0xeb456cd63c710c31d6a873f4c6400c5276143ef9","534,336.03","No"
"0xab91120616d4a06f13fcd5fdfb7056d4953a3014","533,930.558","No"
"0x83db8c6f06cac4398350261e559100c6eea5e35c","533,210.903","No"
"0xdadb046194dd88400a8de8162766be8560929b63","532,687.76","No"
"0x21aef4815a4cb8aadd60ed867bf17f6e895d4ad0","532,488.504","No"
"0x886efc0d39dfe315d35ef0e75bd06da4b5e3495f","532,287.57","No"
"0x0beddbd8a95583a70690fe2b2066dae1ce26c348","532,202.932","No"
"0xb4e3e7cc4b5c11be877718f9787f36ae76529c14","531,499.095","No"
"0x71333bd2cd944bba429194f08b34acb9bacf4822","531,487.002","No"
"0xb713243bd59d59793b97f8046786ec2f03f74af7","531,213.681","No"
"0xe8d045668db8fc058bc59f739992cd4479ae229a","530,487.181","No"
"0x5c70fa06b3721c6c51bb1b0fa1241ec34d3bc410","530,294.115","No"
"0x1b5ead53b7b6c7031f46dc7303886d969bd0fc13","529,875.607","No"
"0x448a12ec5bbbfbf498c332ab12f1f947507b35ca","529,761.42","No"
"0x13120f46fb046e3bc9c8fcf041b7c644e5083a6b","529,401.297","No"
"0xb55b10b6b34c67829a2a5258841dc86a3937134e","529,387.317","No"
"0x814cfcba9e48699d8a3f7ec69a438825bcf1ee49","529,139.164","No"
"0xee2ca966c74ed3a4f7cc0024b99e25ba41f62d10","528,554.067","No"
"0x2aae1f1577e41bbd771c31f10327a9381f756958","528,094.552","No"
"0xac7c867a9bb1cf092bdce530313ac874a36ee8bd","527,753.661","No"
"0x14e201c46b1b1a5d31cf6001a9991ab095d9b157","527,604.97","No"
